Date,Sensex
27-10-2017,33157.21875
30-10-2017,33266.16016
31-10-2017,33213.12891
01-11-2017,33600.26953
02-11-2017,33573.21875
03-11-2017,33685.55859
06-11-2017,33731.19141
07-11-2017,33370.76172
08-11-2017,33218.80859
09-11-2017,33250.92969
10-11-2017,33314.55859
13-11-2017,33033.55859
14-11-2017,32941.87109
15-11-2017,32760.43945
16-11-2017,33106.82031
17-11-2017,33342.80078
20-11-2017,33359.89844
21-11-2017,33478.35156
22-11-2017,33561.55078
23-11-2017,33588.07813
24-11-2017,33679.23828
27-11-2017,33724.44141
28-11-2017,33618.58984
29-11-2017,33602.76172
30-11-2017,33149.35156
01-12-2017,32832.94141
04-12-2017,32869.71875
05-12-2017,32802.44141
06-12-2017,32597.17969
07-12-2017,32949.21094
08-12-2017,33250.30078
11-12-2017,33455.78906
12-12-2017,33227.98828
13-12-2017,33053.03906
14-12-2017,33246.69922
15-12-2017,33462.96875
18-12-2017,33601.67969
19-12-2017,33836.73828
20-12-2017,33777.37891
21-12-2017,33756.28125
22-12-2017,33940.30078
26-12-2017,34010.60938
27-12-2017,33911.80859
28-12-2017,33848.03125
29-12-2017,34056.82813
01-01-2018,33812.75
02-01-2018,33812.26172
03-01-2018,33793.37891
04-01-2018,33969.64063
05-01-2018,34153.85156
08-01-2018,34352.78906
09-01-2018,34443.19141
10-01-2018,34433.07031
11-01-2018,34503.48828
12-01-2018,34592.39063
15-01-2018,34843.51172
16-01-2018,34771.05078
17-01-2018,35081.82031
18-01-2018,35260.28906
19-01-2018,35511.57813
22-01-2018,35798.01172
23-01-2018,36139.98047
24-01-2018,36161.64063
25-01-2018,36050.44141
29-01-2018,36283.25
30-01-2018,36033.73047
31-01-2018,35965.01953
01-02-2018,35906.66016
02-02-2018,35066.75
05-02-2018,34757.16016
06-02-2018,34195.94141
07-02-2018,34082.71094
08-02-2018,34413.16016
09-02-2018,34005.76172
12-02-2018,34300.46875
14-02-2018,34155.94922
15-02-2018,34297.46875
16-02-2018,34010.76172
19-02-2018,33774.66016
20-02-2018,33703.58984
21-02-2018,33844.85938
22-02-2018,33819.5
23-02-2018,34142.14844
26-02-2018,34445.75
27-02-2018,34346.39063
28-02-2018,34184.03906
01-03-2018,34046.94141
05-03-2018,33746.78125
06-03-2018,33317.19922
07-03-2018,33033.08984
08-03-2018,33351.57031
09-03-2018,33307.14063
12-03-2018,33917.94141
13-03-2018,33856.78125
14-03-2018,33835.73828
15-03-2018,33685.53906
16-03-2018,33176
19-03-2018,32923.12109
20-03-2018,32996.76172
21-03-2018,33136.17969
22-03-2018,33006.26953
23-03-2018,32596.53906
26-03-2018,33066.41016
27-03-2018,33174.39063
28-03-2018,32968.67969
02-04-2018,33255.35938
03-04-2018,33370.62891
04-04-2018,33019.07031
05-04-2018,33596.80078
06-04-2018,33626.96875
09-04-2018,33788.53906
10-04-2018,33880.25
11-04-2018,33940.44141
12-04-2018,34101.12891
13-04-2018,34192.64844
16-04-2018,34305.42969
17-04-2018,34395.05859
18-04-2018,34331.67969
19-04-2018,34427.28906
20-04-2018,34415.57813
23-04-2018,34450.76953
24-04-2018,34616.64063
25-04-2018,34501.26953
26-04-2018,34713.60156
27-04-2018,34969.69922
30-04-2018,35160.35938
02-05-2018,35176.42188
03-05-2018,35103.14063
04-05-2018,34915.37891
07-05-2018,35208.14063
08-05-2018,35216.32031
09-05-2018,35319.35156
10-05-2018,35246.26953
11-05-2018,35535.78906
14-05-2018,35556.71094
15-05-2018,35543.94141
16-05-2018,35387.87891
17-05-2018,35149.12109
18-05-2018,34848.30078
21-05-2018,34616.12891
22-05-2018,34651.23828
23-05-2018,34344.91016
24-05-2018,34663.10938
25-05-2018,34924.87109
28-05-2018,35165.48047
29-05-2018,34949.23828
30-05-2018,34906.10938
31-05-2018,35322.37891
01-06-2018,35227.26172
04-06-2018,35011.89063
05-06-2018,34903.21094
06-06-2018,35178.87891
07-06-2018,35463.07813
08-06-2018,35443.67188
11-06-2018,35483.46875
12-06-2018,35692.51953
13-06-2018,35739.16016
14-06-2018,35599.82031
15-06-2018,35622.14063
18-06-2018,35548.26172
19-06-2018,35286.73828
20-06-2018,35547.32813
21-06-2018,35432.39063
22-06-2018,35689.60156
25-06-2018,35470.35156
26-06-2018,35490.03906
27-06-2018,35217.10938
28-06-2018,35037.64063
29-06-2018,35423.48047
02-07-2018,35264.41016
03-07-2018,35378.60156
04-07-2018,35645.39844
05-07-2018,35574.55078
06-07-2018,35657.85938
09-07-2018,35934.71875
10-07-2018,36239.62109
11-07-2018,36265.92969
12-07-2018,36548.41016
13-07-2018,36541.62891
16-07-2018,36323.76953
17-07-2018,36519.96094
18-07-2018,36373.44141
19-07-2018,36351.23047
20-07-2018,36496.37109
23-07-2018,36718.60156
24-07-2018,36825.10156
25-07-2018,36858.23047
26-07-2018,36984.64063
27-07-2018,37336.85156
30-07-2018,37494.39844
31-07-2018,37606.57813
01-08-2018,37521.62109
02-08-2018,37165.16016
03-08-2018,37556.16016
06-08-2018,37691.89063
07-08-2018,37665.80078
08-08-2018,37887.55859
09-08-2018,38024.37109
10-08-2018,37869.23047
13-08-2018,37644.89844
14-08-2018,37852
16-08-2018,37663.55859
17-08-2018,37947.87891
20-08-2018,38278.75
21-08-2018,38285.75
23-08-2018,38336.76172
24-08-2018,38251.80078
27-08-2018,38694.10938
28-08-2018,38896.62891
29-08-2018,38722.92969
30-08-2018,38690.10156
31-08-2018,38645.07031
03-09-2018,38312.51953
04-09-2018,38157.92188
05-09-2018,38018.30859
06-09-2018,38242.80859
07-09-2018,38389.82031
10-09-2018,37922.17188
11-09-2018,37413.12891
12-09-2018,37717.96094
14-09-2018,38090.64063
17-09-2018,37585.51172
18-09-2018,37290.67188
19-09-2018,37121.21875
21-09-2018,36841.60156
24-09-2018,36305.01953
25-09-2018,36652.05859
26-09-2018,36542.26953
27-09-2018,36324.17188
28-09-2018,36227.14063
01-10-2018,36526.14063
03-10-2018,35975.62891
04-10-2018,35169.16016
05-10-2018,34376.98828
08-10-2018,34474.37891
09-10-2018,34299.46875
10-10-2018,34760.89063
11-10-2018,34001.14844
12-10-2018,34733.57813
15-10-2018,34865.10156
16-10-2018,35162.48047
17-10-2018,34779.57813
19-10-2018,34315.62891
22-10-2018,34134.37891
23-10-2018,33847.23047
24-10-2018,34033.96094
25-10-2018,33690.08984
26-10-2018,33349.30859
29-10-2018,34067.39844
30-10-2018,33891.12891
31-10-2018,34442.05078
01-11-2018,34431.96875
02-11-2018,35011.64844
05-11-2018,34950.92188
06-11-2018,34991.91016
07-11-2018,35237.67969
09-11-2018,35158.55078
12-11-2018,34812.98828
13-11-2018,35144.48828
14-11-2018,35141.98828
15-11-2018,35260.53906
16-11-2018,35457.16016
19-11-2018,35774.87891
20-11-2018,35474.51172
21-11-2018,35199.80078
22-11-2018,34981.01953
26-11-2018,35354.07813
27-11-2018,35513.14063
28-11-2018,35716.94922
29-11-2018,36170.41016
30-11-2018,36194.30078
03-12-2018,36241
04-12-2018,36134.30859
05-12-2018,35884.41016
06-12-2018,35312.12891
07-12-2018,35673.25
10-12-2018,34959.71875
11-12-2018,35150.01172
12-12-2018,35779.07031
13-12-2018,35929.64063
14-12-2018,35962.92969
17-12-2018,36270.07031
18-12-2018,36347.07813
19-12-2018,36484.32813
20-12-2018,36431.67188
21-12-2018,35742.07031
24-12-2018,35470.14844
26-12-2018,35649.94141
27-12-2018,35807.28125
28-12-2018,36076.71875
31-12-2018,36068.32813
02-01-2019,35891.51953
03-01-2019,35513.71094
04-01-2019,35695.10156
07-01-2019,35850.16016
08-01-2019,35980.92969
09-01-2019,36212.91016
10-01-2019,36106.5
11-01-2019,36009.83984
14-01-2019,35853.55859
15-01-2019,36318.32813
16-01-2019,36321.28906
17-01-2019,36374.07813
18-01-2019,36386.60938
21-01-2019,36578.96094
22-01-2019,36444.64063
23-01-2019,36108.46875
24-01-2019,36195.10156
25-01-2019,36025.53906
28-01-2019,35656.69922
29-01-2019,35592.5
30-01-2019,35591.25
31-01-2019,36256.69141
01-02-2019,36469.42969
04-02-2019,36582.73828
05-02-2019,36616.80859
06-02-2019,36975.23047
07-02-2019,36971.08984
08-02-2019,36546.48047
11-02-2019,36395.03125
12-02-2019,36153.62109
14-02-2019,35876.21875
15-02-2019,35808.94922
18-02-2019,35498.44141
19-02-2019,35352.60938
20-02-2019,35756.26172
21-02-2019,35898.35156
22-02-2019,35871.48047
25-02-2019,36213.37891
26-02-2019,35973.71094
27-02-2019,35905.42969
28-02-2019,35867.44141
01-03-2019,36063.80859
05-03-2019,36442.53906
06-03-2019,36636.10156
07-03-2019,36725.42188
08-03-2019,36671.42969
11-03-2019,37054.10156
12-03-2019,37535.66016
13-03-2019,37752.17188
14-03-2019,37754.89063
15-03-2019,38024.32031
18-03-2019,38095.07031
19-03-2019,38363.46875
20-03-2019,38386.75
22-03-2019,38164.60938
25-03-2019,37808.91016
26-03-2019,38233.41016
27-03-2019,38132.87891
28-03-2019,38545.71875
01-04-2019,38871.87109
02-04-2019,39056.64844
03-04-2019,38877.12109
04-04-2019,38684.71875
05-04-2019,38862.23047
08-04-2019,38700.53125
09-04-2019,38939.21875
10-04-2019,38585.35156
11-04-2019,38607.01172
12-04-2019,38767.10938
15-04-2019,38905.83984
16-04-2019,39275.64063
18-04-2019,39140.28125
22-04-2019,38645.17969
23-04-2019,38564.87891
24-04-2019,39054.67969
25-04-2019,38730.85938
26-04-2019,39067.32813
30-04-2019,39031.55078
02-05-2019,38981.42969
03-05-2019,38963.26172
06-05-2019,38600.33984
07-05-2019,38276.62891
08-05-2019,37789.12891
09-05-2019,37558.91016
10-05-2019,37462.98828
13-05-2019,37090.82031
14-05-2019,37318.53125
15-05-2019,37114.87891
16-05-2019,37393.48047
17-05-2019,37930.76953
20-05-2019,39352.67188
21-05-2019,38969.80078
22-05-2019,39110.21094
23-05-2019,38811.39063
24-05-2019,39434.71875
27-05-2019,39683.28906
28-05-2019,39749.73047
29-05-2019,39502.05078
30-05-2019,39831.96875
31-05-2019,39714.19922
03-06-2019,40267.62109
04-06-2019,40083.53906
06-06-2019,39529.71875
07-06-2019,39615.89844
10-06-2019,39784.51953
11-06-2019,39950.46094
12-06-2019,39756.80859
13-06-2019,39741.35938
14-06-2019,39452.07031
17-06-2019,38960.78906
18-06-2019,39046.33984
19-06-2019,39112.73828
20-06-2019,39601.62891
21-06-2019,39194.48828
24-06-2019,39122.96094
25-06-2019,39434.94141
26-06-2019,39592.07813
27-06-2019,39586.41016
28-06-2019,39394.64063
01-07-2019,39686.5
02-07-2019,39816.48047
03-07-2019,39839.25
04-07-2019,39908.05859
05-07-2019,39513.39063
08-07-2019,38720.57031
09-07-2019,38730.82031
10-07-2019,38557.03906
11-07-2019,38823.10938
12-07-2019,38736.23047
15-07-2019,38896.71094
16-07-2019,39131.03906
17-07-2019,39215.64063
18-07-2019,38897.46094
19-07-2019,38337.01172
22-07-2019,38031.12891
23-07-2019,37982.73828
24-07-2019,37847.64844
25-07-2019,37830.98047
26-07-2019,37882.78906
29-07-2019,37686.37109
30-07-2019,37397.23828
31-07-2019,37481.12109
01-08-2019,37018.32031
02-08-2019,37118.21875
05-08-2019,36699.83984
06-08-2019,36976.85156
07-08-2019,36690.5
08-08-2019,37327.35938
09-08-2019,37581.91016
13-08-2019,36958.16016
14-08-2019,37311.53125
16-08-2019,37350.32813
19-08-2019,37402.48828
20-08-2019,37328.01172
21-08-2019,37060.37109
22-08-2019,36472.92969
23-08-2019,36701.16016
26-08-2019,37494.12109
27-08-2019,37641.26953
28-08-2019,37451.83984
29-08-2019,37068.92969
30-08-2019,37332.78906
03-09-2019,36562.91016
04-09-2019,36724.73828
05-09-2019,36644.42188
06-09-2019,36981.76953
09-09-2019,37145.44922
11-09-2019,37270.82031
12-09-2019,37104.28125
13-09-2019,37384.98828
16-09-2019,37123.30859
17-09-2019,36481.08984
18-09-2019,36563.87891
19-09-2019,36093.46875
20-09-2019,38014.62109
23-09-2019,39090.03125
24-09-2019,39097.14063
25-09-2019,38593.51953
26-09-2019,38989.73828
27-09-2019,38822.57031
30-09-2019,38667.32813
01-10-2019,38305.41016
03-10-2019,38106.87109
04-10-2019,37673.30859
07-10-2019,37531.98047
09-10-2019,38177.94922
10-10-2019,37880.39844
11-10-2019,38127.07813
14-10-2019,38214.46875
15-10-2019,38506.08984
16-10-2019,38598.98828
17-10-2019,39052.05859
18-10-2019,39298.37891
22-10-2019,38963.83984
23-10-2019,39058.82813
24-10-2019,39020.39063
25-10-2019,39058.05859
29-10-2019,39831.83984
30-10-2019,40051.87109
31-10-2019,40129.05078
01-11-2019,40165.03125
04-11-2019,40301.96094
05-11-2019,40248.23047
06-11-2019,40469.78125
07-11-2019,40653.73828
08-11-2019,40323.60938
11-11-2019,40345.07813
13-11-2019,40116.05859
14-11-2019,40286.48047
15-11-2019,40356.69141
18-11-2019,40284.19141
19-11-2019,40469.69922
20-11-2019,40651.64063
21-11-2019,40575.17188
22-11-2019,40359.41016
25-11-2019,40889.23047
26-11-2019,40821.30078
27-11-2019,41020.60938
28-11-2019,41130.17188
29-11-2019,40793.80859
02-12-2019,40802.17188
03-12-2019,40675.44922
04-12-2019,40850.28906
05-12-2019,40779.58984
06-12-2019,40445.14844
09-12-2019,40487.42969
10-12-2019,40239.87891
11-12-2019,40412.57031
12-12-2019,40581.71094
13-12-2019,41009.71094
16-12-2019,40938.71875
17-12-2019,41352.17188
18-12-2019,41558.57031
19-12-2019,41673.92188
20-12-2019,41681.53906
23-12-2019,41642.66016
24-12-2019,41461.26172
26-12-2019,41163.76172
27-12-2019,41575.14063
30-12-2019,41558
31-12-2019,41253.73828
02-01-2020,41626.64063
03-01-2020,41464.60938
06-01-2020,40676.62891
07-01-2020,40869.46875
08-01-2020,40817.73828
09-01-2020,41452.35156
10-01-2020,41599.71875
13-01-2020,41859.69141
14-01-2020,41952.62891
15-01-2020,41872.73047
16-01-2020,41932.55859
17-01-2020,41945.37109
20-01-2020,41528.91016
21-01-2020,41323.80859
22-01-2020,41115.37891
23-01-2020,41386.39844
24-01-2020,41613.19141
27-01-2020,41155.12109
28-01-2020,40966.85938
29-01-2020,41198.66016
30-01-2020,40913.82031
31-01-2020,40723.48828
03-02-2020,39872.30859
04-02-2020,40789.37891
05-02-2020,41142.66016
06-02-2020,41306.03125
07-02-2020,41141.85156
10-02-2020,40979.62109
11-02-2020,41216.14063
12-02-2020,41565.89844
13-02-2020,41459.78906
14-02-2020,41257.73828
17-02-2020,41055.69141
18-02-2020,40894.37891
19-02-2020,41323
20-02-2020,41170.12109
24-02-2020,40363.23047
25-02-2020,40281.19922
26-02-2020,39888.96094
27-02-2020,39745.66016
28-02-2020,38297.28906
02-03-2020,38144.01953
03-03-2020,38623.69922
04-03-2020,38409.48047
05-03-2020,38470.60938
06-03-2020,37576.62109
09-03-2020,35634.94922
11-03-2020,35697.39844
12-03-2020,32778.14063
13-03-2020,34103.48047
16-03-2020,31390.07031
17-03-2020,30579.08984
18-03-2020,28869.50977
19-03-2020,28288.23047
20-03-2020,29915.96094
23-03-2020,25981.24023
24-03-2020,26674.0293
25-03-2020,28535.7793
26-03-2020,29946.76953
27-03-2020,29815.58984
30-03-2020,28440.32031
31-03-2020,29468.49023
01-04-2020,28265.31055
03-04-2020,27590.94922
07-04-2020,30067.21094
08-04-2020,29893.96094
09-04-2020,31159.61914
13-04-2020,30690.01953
15-04-2020,30379.81055
16-04-2020,30602.60938
17-04-2020,31588.7207
20-04-2020,31648
21-04-2020,30636.71094
22-04-2020,31379.55078
23-04-2020,31863.08008
24-04-2020,31327.2207
27-04-2020,31743.08008
28-04-2020,32114.51953
29-04-2020,32720.16016
30-04-2020,33717.62109
04-05-2020,31715.34961
05-05-2020,31453.50977
06-05-2020,31685.75
07-05-2020,31443.38086
08-05-2020,31642.69922
11-05-2020,31561.2207
12-05-2020,31371.11914
13-05-2020,32008.60938
14-05-2020,31122.89063
15-05-2020,31097.73047
18-05-2020,30028.98047
19-05-2020,30196.16992
20-05-2020,30818.60938
21-05-2020,30932.90039
22-05-2020,30672.58984
26-05-2020,30609.30078
27-05-2020,31605.2207
28-05-2020,32200.58984
29-05-2020,32424.09961
01-06-2020,33303.51953
02-06-2020,33825.53125
03-06-2020,34109.53906
04-06-2020,33980.69922
05-06-2020,34287.23828
08-06-2020,34370.57813
09-06-2020,33956.69141
10-06-2020,34247.05078
11-06-2020,33538.37109
12-06-2020,33780.89063
15-06-2020,33228.80078
16-06-2020,33605.21875
17-06-2020,33507.92188
18-06-2020,34208.05078
19-06-2020,34731.73047
22-06-2020,34911.32031
23-06-2020,35430.42969
24-06-2020,34868.98047
25-06-2020,34842.10156
26-06-2020,35171.26953
29-06-2020,34961.51953
30-06-2020,34915.80078
01-07-2020,35414.44922
02-07-2020,35843.69922
03-07-2020,36021.42188
06-07-2020,36487.28125
07-07-2020,36674.51953
08-07-2020,36329.01172
09-07-2020,36737.69141
10-07-2020,36594.32813
13-07-2020,36693.69141
14-07-2020,36033.05859
15-07-2020,36051.80859
16-07-2020,36471.67969
17-07-2020,37020.14063
20-07-2020,37418.98828
21-07-2020,37930.32813
22-07-2020,37871.51953
23-07-2020,38140.46875
24-07-2020,38128.89844
27-07-2020,37934.73047
28-07-2020,38492.94922
29-07-2020,38071.12891
30-07-2020,37736.07031
31-07-2020,37606.89063
03-08-2020,36939.60156
04-08-2020,37687.91016
05-08-2020,37663.32813
06-08-2020,38025.44922
07-08-2020,38040.57031
10-08-2020,38182.07813
11-08-2020,38407.01172
12-08-2020,38369.62891
13-08-2020,38310.48828
14-08-2020,37877.33984
17-08-2020,38050.78125
18-08-2020,38528.32031
19-08-2020,38614.78906
20-08-2020,38220.39063
21-08-2020,38434.71875
24-08-2020,38799.07813
25-08-2020,38843.87891
26-08-2020,39073.92188
27-08-2020,39113.46875
28-08-2020,39467.30859
31-08-2020,38628.28906
01-09-2020,38900.80078
02-09-2020,39086.03125
03-09-2020,38990.94141
04-09-2020,38357.17969
07-09-2020,38417.23047
08-09-2020,38365.35156
09-09-2020,38193.92188
10-09-2020,38840.32031
11-09-2020,38854.55078
14-09-2020,38756.62891
15-09-2020,39044.35156
16-09-2020,39302.85156
17-09-2020,38979.85156
18-09-2020,38845.82031
21-09-2020,38034.14063
22-09-2020,37734.07813
23-09-2020,37668.42188
24-09-2020,36553.60156
25-09-2020,37388.66016
28-09-2020,37981.62891
29-09-2020,37973.21875
30-09-2020,38067.92969
01-10-2020,38697.05078
05-10-2020,38973.69922
06-10-2020,39574.57031
07-10-2020,39878.94922
08-10-2020,40182.67188
09-10-2020,40509.48828
12-10-2020,40593.80078
13-10-2020,40625.51172
14-10-2020,40794.73828
15-10-2020,39728.41016
16-10-2020,39982.98047
19-10-2020,40431.60156
20-10-2020,40544.37109
21-10-2020,40707.30859
22-10-2020,40558.48828
23-10-2020,40685.5
26-10-2020,40145.5
27-10-2020,40522.10156
28-10-2020,39922.46094
29-10-2020,39749.85156
30-10-2020,39614.07031
02-11-2020,39757.57813
03-11-2020,40261.12891
04-11-2020,40616.14063
05-11-2020,41340.16016
06-11-2020,41893.05859
09-11-2020,42597.42969
10-11-2020,43277.64844
11-11-2020,43593.67188
12-11-2020,43357.19141
13-11-2020,43443
17-11-2020,43952.71094
18-11-2020,44180.05078
19-11-2020,43599.96094
20-11-2020,43882.25
23-11-2020,44077.14844
24-11-2020,44523.01953
25-11-2020,43828.10156
26-11-2020,44259.73828
27-11-2020,44149.71875
01-12-2020,44655.44141
02-12-2020,44618.03906
03-12-2020,44632.64844
04-12-2020,45079.55078
07-12-2020,45426.96875
08-12-2020,45608.51172
09-12-2020,46103.5
10-12-2020,45959.87891
11-12-2020,46099.01172
14-12-2020,46253.46094
15-12-2020,46263.17188
16-12-2020,46666.46094
17-12-2020,46890.33984
18-12-2020,46960.69141
21-12-2020,45553.96094
22-12-2020,46006.69141
23-12-2020,46444.17969
24-12-2020,46973.53906
28-12-2020,47353.75
29-12-2020,47613.07813
30-12-2020,47746.21875
31-12-2020,47751.32813
01-01-2021,47868.98047
04-01-2021,48176.80078
05-01-2021,48437.78125
06-01-2021,48174.05859
07-01-2021,48093.32031
08-01-2021,48782.51172
11-01-2021,49269.32031
12-01-2021,49517.10938
13-01-2021,49492.32031
14-01-2021,49584.16016
15-01-2021,49034.67188
18-01-2021,48564.26953
19-01-2021,49398.28906
20-01-2021,49792.12109
21-01-2021,49624.76172
22-01-2021,48878.53906
25-01-2021,48347.58984
27-01-2021,47409.92969
28-01-2021,46874.35938
29-01-2021,46285.76953
01-02-2021,48600.60938
02-02-2021,49797.71875
03-02-2021,50255.75
04-02-2021,50614.28906
05-02-2021,50731.62891
08-02-2021,51348.76953
09-02-2021,51329.07813
10-02-2021,51309.39063
11-02-2021,51531.51953
12-02-2021,51544.30078
15-02-2021,52154.12891
16-02-2021,52104.17188
17-02-2021,51703.82813
18-02-2021,51324.69141
19-02-2021,50889.76172
22-02-2021,49744.32031
23-02-2021,49751.41016
24-02-2021,50781.69141
25-02-2021,51039.30859
26-02-2021,49099.98828
01-03-2021,49849.83984
02-03-2021,50296.89063
03-03-2021,51444.64844
04-03-2021,50846.07813
05-03-2021,50405.32031
08-03-2021,50441.07031
09-03-2021,51025.48047
10-03-2021,51279.51172
12-03-2021,50792.07813
15-03-2021,50395.07813
16-03-2021,50363.96094
17-03-2021,49801.62109
18-03-2021,49216.51953
19-03-2021,49858.23828
22-03-2021,49771.28906
23-03-2021,50051.44141
24-03-2021,49180.30859
25-03-2021,48440.12109
26-03-2021,49008.5
30-03-2021,50136.57813
31-03-2021,49509.14844
01-04-2021,50029.82813
05-04-2021,49159.32031
06-04-2021,49201.39063
07-04-2021,49661.76172
08-04-2021,49746.21094
09-04-2021,49591.32031
12-04-2021,47883.37891
13-04-2021,48544.05859
15-04-2021,48803.67969
16-04-2021,48832.03125
19-04-2021,47949.42188
20-04-2021,47705.80078
22-04-2021,48080.67188
23-04-2021,47878.44922
26-04-2021,48386.51172
27-04-2021,48944.14063
28-04-2021,49733.83984
29-04-2021,49765.94141
30-04-2021,48782.35938
03-05-2021,48718.51953
04-05-2021,48253.51172
05-05-2021,48677.55078
06-05-2021,48949.76172
10-05-2021,49502.41016
11-05-2021,49161.80859
12-05-2021,48690.80078
14-05-2021,48732.55078
17-05-2021,49580.73047
18-05-2021,50193.32813
19-05-2021,49902.64063
20-05-2021,49564.85938
21-05-2021,50540.48047
24-05-2021,50651.89844
25-05-2021,50637.53125
26-05-2021,51017.51953
27-05-2021,51115.21875
28-05-2021,51422.87891
31-05-2021,51937.44141
01-06-2021,51934.87891
02-06-2021,51849.48047
03-06-2021,52232.42969
04-06-2021,52100.05078
07-06-2021,52328.51172
08-06-2021,52275.57031
09-06-2021,51941.64063
10-06-2021,52300.46875
11-06-2021,52474.76172
14-06-2021,52551.53125
15-06-2021,52773.05078
16-06-2021,52501.98047
17-06-2021,52323.32813
18-06-2021,52344.44922
21-06-2021,52574.46094
22-06-2021,52588.71094
23-06-2021,52306.07813
24-06-2021,52699
25-06-2021,52925.03906
28-06-2021,52735.58984
29-06-2021,52549.66016
30-06-2021,52482.71094
01-07-2021,52318.60156
02-07-2021,52484.67188
05-07-2021,52880
06-07-2021,52861.17969
07-07-2021,53054.76172
08-07-2021,52568.94141
09-07-2021,52386.19141
12-07-2021,52372.69141
13-07-2021,52769.73047
14-07-2021,52904.05078
15-07-2021,53158.85156
16-07-2021,53140.05859
19-07-2021,52553.39844
20-07-2021,52198.51172
22-07-2021,52837.21094
23-07-2021,52975.80078
26-07-2021,52852.26953
27-07-2021,52578.76172
28-07-2021,52443.71094
29-07-2021,52653.07031
30-07-2021,52586.83984
02-08-2021,52950.62891
03-08-2021,53823.35938
04-08-2021,54369.76953
05-08-2021,54492.83984
06-08-2021,54277.71875
09-08-2021,54402.85156
10-08-2021,54554.66016
11-08-2021,54525.92969
12-08-2021,54843.98047
13-08-2021,55437.28906
16-08-2021,55582.57813
17-08-2021,55792.26953
18-08-2021,55629.48828
20-08-2021,55329.32031
23-08-2021,55555.78906
24-08-2021,55958.98047
25-08-2021,55944.21094
26-08-2021,55949.10156
27-08-2021,56124.71875
30-08-2021,56889.76172
31-08-2021,57552.39063
01-09-2021,57338.21094
02-09-2021,57852.53906
03-09-2021,58129.94922
06-09-2021,58296.91016
07-09-2021,58279.48047
08-09-2021,58250.26172
09-09-2021,58305.07031
13-09-2021,58177.76172
14-09-2021,58247.08984
15-09-2021,58723.19922
16-09-2021,59141.16016
17-09-2021,59015.89063
20-09-2021,58490.92969
21-09-2021,59005.26953
22-09-2021,58927.32813
23-09-2021,59885.35938
24-09-2021,60048.46875
27-09-2021,60077.87891
28-09-2021,59667.60156
29-09-2021,59413.26953
30-09-2021,59126.35938
01-10-2021,58765.57813
04-10-2021,59299.32031
05-10-2021,59744.87891
06-10-2021,59189.73047
07-10-2021,59677.82813
08-10-2021,60059.05859
11-10-2021,60135.78125
12-10-2021,60284.30859
13-10-2021,60737.05078
14-10-2021,61305.94922
18-10-2021,61765.58984
19-10-2021,61716.05078
20-10-2021,61259.96094
21-10-2021,60923.5
22-10-2021,60821.62109
25-10-2021,60967.05078
26-10-2021,61350.26172
27-10-2021,61143.32813
28-10-2021,59984.69922
29-10-2021,59306.92969
01-11-2021,60138.46094
02-11-2021,60029.05859
03-11-2021,59771.92188
04-11-2021,60067.62109
08-11-2021,60545.60938
09-11-2021,60433.44922
10-11-2021,60352.82031
11-11-2021,59919.69141
12-11-2021,60686.69141
15-11-2021,60718.71094
16-11-2021,60322.37109
17-11-2021,60008.32813
18-11-2021,59636.01172
22-11-2021,58465.89063
23-11-2021,58664.32813
24-11-2021,58340.98828
25-11-2021,58795.08984
26-11-2021,57107.14844
29-11-2021,57260.57813
30-11-2021,57064.87109
01-12-2021,57684.78906
02-12-2021,58461.28906
03-12-2021,57696.46094
06-12-2021,56747.14063
07-12-2021,57633.64844
08-12-2021,58649.67969
09-12-2021,58807.12891
10-12-2021,58786.67188
13-12-2021,58283.42188
14-12-2021,58117.08984
15-12-2021,57788.03125
16-12-2021,57901.14063
17-12-2021,57011.73828
20-12-2021,55822.01172
21-12-2021,56319.01172
22-12-2021,56930.55859
23-12-2021,57315.28125
24-12-2021,57124.30859
27-12-2021,57420.23828
28-12-2021,57897.48047
29-12-2021,57806.48828
30-12-2021,57794.32031
31-12-2021,58253.82031
03-01-2022,59183.21875
04-01-2022,59855.92969
05-01-2022,60223.14844
06-01-2022,59601.83984
07-01-2022,59744.64844
10-01-2022,60395.62891
11-01-2022,60616.89063
12-01-2022,61150.03906
13-01-2022,61235.30078
14-01-2022,61223.03125
17-01-2022,61308.91016
18-01-2022,60754.85938
19-01-2022,60098.82031
20-01-2022,59464.62109
21-01-2022,59037.17969
24-01-2022,57491.51172
25-01-2022,57858.14844
27-01-2022,57276.94141
28-01-2022,57200.23047
31-01-2022,58014.17188
01-02-2022,58862.57031
02-02-2022,59558.32813
03-02-2022,58788.01953
04-02-2022,58644.82031
07-02-2022,57621.19141
08-02-2022,57808.57813
09-02-2022,58465.96875
10-02-2022,58926.03125
11-02-2022,58152.92188
14-02-2022,56405.83984
15-02-2022,58142.05078
16-02-2022,57996.67969
17-02-2022,57892.01172
18-02-2022,57832.96875
21-02-2022,57683.58984
22-02-2022,57300.67969
23-02-2022,57232.05859
24-02-2022,54529.91016
25-02-2022,55858.51953
28-02-2022,56247.28125
02-03-2022,55468.89844
03-03-2022,55102.67969
04-03-2022,54333.80859
07-03-2022,52842.75
08-03-2022,53424.08984
09-03-2022,54647.32813
10-03-2022,55464.39063
11-03-2022,55550.30078
14-03-2022,56486.01953
15-03-2022,55776.85156
16-03-2022,56816.64844
17-03-2022,57863.92969
