Date,Crude_Oil
10-08-2017,48.59000015
11-08-2017,48.81999969
14-08-2017,47.59000015
15-08-2017,47.54999924
16-08-2017,46.77999878
17-08-2017,47.09000015
18-08-2017,48.50999832
21-08-2017,47.36999893
22-08-2017,47.63999939
23-08-2017,48.40999985
24-08-2017,47.43000031
25-08-2017,47.86999893
28-08-2017,46.56999969
29-08-2017,46.43999863
30-08-2017,45.95999908
31-08-2017,47.22999954
01-09-2017,47.29000092
05-09-2017,48.65999985
06-09-2017,49.15999985
07-09-2017,49.09000015
08-09-2017,47.47999954
11-09-2017,48.06999969
12-09-2017,48.22999954
13-09-2017,49.29999924
14-09-2017,49.88999939
15-09-2017,49.88999939
18-09-2017,49.90999985
19-09-2017,49.47999954
20-09-2017,50.40999985
21-09-2017,50.54999924
22-09-2017,50.65999985
25-09-2017,52.22000122
26-09-2017,51.88000107
27-09-2017,52.13999939
28-09-2017,51.56000137
29-09-2017,51.66999817
02-10-2017,50.58000183
03-10-2017,50.41999817
04-10-2017,49.97999954
05-10-2017,50.79000092
06-10-2017,49.29000092
09-10-2017,49.58000183
10-10-2017,50.91999817
11-10-2017,51.29999924
12-10-2017,50.59999847
13-10-2017,51.45000076
16-10-2017,51.86999893
17-10-2017,51.88000107
18-10-2017,52.04000092
19-10-2017,51.29000092
20-10-2017,51.47000122
23-10-2017,51.90000153
24-10-2017,52.47000122
25-10-2017,52.18000031
26-10-2017,52.63999939
27-10-2017,53.90000153
30-10-2017,54.15000153
31-10-2017,54.38000107
01-11-2017,54.29999924
02-11-2017,54.54000092
03-11-2017,55.63999939
06-11-2017,57.34999847
07-11-2017,57.20000076
08-11-2017,56.81000137
09-11-2017,57.16999817
10-11-2017,56.74000168
13-11-2017,56.75999832
14-11-2017,55.70000076
15-11-2017,55.33000183
16-11-2017,55.13999939
17-11-2017,56.54999924
20-11-2017,56.09000015
21-11-2017,56.83000183
22-11-2017,58.02000046
24-11-2017,58.95000076
27-11-2017,58.11000061
28-11-2017,57.99000168
29-11-2017,57.29999924
30-11-2017,57.40000153
01-12-2017,58.36000061
04-12-2017,57.47000122
05-12-2017,57.61999893
06-12-2017,55.95999908
07-12-2017,56.68999863
08-12-2017,57.36000061
11-12-2017,57.99000168
12-12-2017,57.13999939
13-12-2017,56.59999847
14-12-2017,57.04000092
15-12-2017,57.29999924
18-12-2017,57.15999985
19-12-2017,57.45999908
20-12-2017,58.09000015
21-12-2017,58.36000061
22-12-2017,58.47000122
26-12-2017,59.97000122
27-12-2017,59.63999939
28-12-2017,59.84000015
29-12-2017,60.41999817
02-01-2018,60.36999893
03-01-2018,61.63000107
04-01-2018,62.00999832
05-01-2018,61.43999863
08-01-2018,61.72999954
09-01-2018,62.95999908
10-01-2018,63.56999969
11-01-2018,63.79999924
12-01-2018,64.30000305
16-01-2018,63.72999954
17-01-2018,63.97000122
18-01-2018,63.95000076
19-01-2018,63.36999893
22-01-2018,63.49000168
23-01-2018,64.47000122
24-01-2018,65.61000061
25-01-2018,65.51000214
26-01-2018,66.13999939
29-01-2018,65.55999756
30-01-2018,64.5
31-01-2018,64.73000336
01-02-2018,65.80000305
02-02-2018,65.44999695
05-02-2018,64.15000153
06-02-2018,63.38999939
07-02-2018,61.79000092
08-02-2018,61.15000153
09-02-2018,59.20000076
12-02-2018,59.29000092
13-02-2018,59.18999863
14-02-2018,60.59999847
15-02-2018,61.34000015
16-02-2018,61.68000031
20-02-2018,61.90000153
21-02-2018,61.68000031
22-02-2018,62.77000046
23-02-2018,63.54999924
26-02-2018,63.90999985
27-02-2018,63.00999832
28-02-2018,61.63999939
01-03-2018,60.99000168
02-03-2018,61.25
05-03-2018,62.56999969
06-03-2018,62.59999847
07-03-2018,61.15000153
08-03-2018,60.11999893
09-03-2018,62.04000092
12-03-2018,61.36000061
13-03-2018,60.70999908
14-03-2018,60.95999908
15-03-2018,61.18999863
16-03-2018,62.34000015
19-03-2018,62.06000137
20-03-2018,63.40000153
21-03-2018,65.16999817
22-03-2018,64.30000305
23-03-2018,65.87999725
26-03-2018,65.55000305
27-03-2018,65.25
28-03-2018,64.37999725
29-03-2018,64.94000244
02-04-2018,63.00999832
03-04-2018,63.50999832
04-04-2018,63.36999893
05-04-2018,63.54000092
06-04-2018,62.06000137
09-04-2018,63.41999817
10-04-2018,65.51000214
11-04-2018,66.81999969
12-04-2018,67.06999969
13-04-2018,67.38999939
16-04-2018,66.22000122
17-04-2018,66.51999664
18-04-2018,68.47000122
19-04-2018,68.29000092
20-04-2018,68.37999725
23-04-2018,68.63999939
24-04-2018,67.69999695
25-04-2018,68.05000305
26-04-2018,68.19000244
27-04-2018,68.09999847
30-04-2018,68.56999969
01-05-2018,67.25
02-05-2018,67.93000031
03-05-2018,68.43000031
04-05-2018,69.72000122
07-05-2018,70.73000336
08-05-2018,69.05999756
09-05-2018,71.13999939
10-05-2018,71.36000061
11-05-2018,70.69999695
14-05-2018,70.95999908
15-05-2018,71.30999756
16-05-2018,71.48999786
17-05-2018,71.48999786
18-05-2018,71.27999878
21-05-2018,72.23999786
22-05-2018,72.12999725
23-05-2018,71.83999634
24-05-2018,70.70999908
25-05-2018,67.87999725
29-05-2018,66.73000336
30-05-2018,68.20999908
31-05-2018,67.04000092
01-06-2018,65.80999756
04-06-2018,64.75
05-06-2018,65.51999664
06-06-2018,64.73000336
07-06-2018,65.94999695
08-06-2018,65.73999786
11-06-2018,66.09999847
12-06-2018,66.36000061
13-06-2018,66.63999939
14-06-2018,66.88999939
15-06-2018,65.05999756
18-06-2018,65.84999847
19-06-2018,65.06999969
20-06-2018,66.22000122
21-06-2018,65.54000092
22-06-2018,68.58000183
25-06-2018,68.08000183
26-06-2018,70.52999878
27-06-2018,72.76000214
28-06-2018,73.44999695
29-06-2018,74.15000153
02-07-2018,73.94000244
03-07-2018,74.13999939
05-07-2018,72.94000244
06-07-2018,73.80000305
09-07-2018,73.84999847
10-07-2018,74.11000061
11-07-2018,70.37999725
12-07-2018,70.33000183
13-07-2018,71.01000214
16-07-2018,68.05999756
17-07-2018,68.08000183
18-07-2018,68.76000214
19-07-2018,69.45999908
20-07-2018,70.45999908
23-07-2018,67.88999939
24-07-2018,68.51999664
25-07-2018,69.30000305
26-07-2018,69.61000061
27-07-2018,68.69000244
30-07-2018,70.12999725
31-07-2018,68.76000214
01-08-2018,67.66000366
02-08-2018,68.95999908
03-08-2018,68.48999786
06-08-2018,69.01000214
07-08-2018,69.16999817
08-08-2018,66.94000244
09-08-2018,66.80999756
10-08-2018,67.62999725
13-08-2018,67.19999695
14-08-2018,67.04000092
15-08-2018,65.01000214
16-08-2018,65.45999908
17-08-2018,65.91000366
20-08-2018,66.43000031
21-08-2018,67.34999847
22-08-2018,67.86000061
23-08-2018,67.83000183
24-08-2018,68.72000122
27-08-2018,68.87000275
28-08-2018,68.52999878
29-08-2018,69.51000214
30-08-2018,70.25
31-08-2018,69.80000305
04-09-2018,69.87000275
05-09-2018,68.72000122
06-09-2018,67.76999664
07-09-2018,67.75
10-09-2018,67.54000092
11-09-2018,69.25
12-09-2018,70.37000275
13-09-2018,68.58999634
14-09-2018,68.98999786
17-09-2018,68.91000366
18-09-2018,69.84999847
19-09-2018,71.12000275
20-09-2018,70.80000305
21-09-2018,70.77999878
24-09-2018,72.08000183
25-09-2018,72.27999878
26-09-2018,71.56999969
27-09-2018,72.12000275
28-09-2018,73.25
01-10-2018,75.30000305
02-10-2018,75.23000336
03-10-2018,76.41000366
04-10-2018,74.33000183
05-10-2018,74.33999634
08-10-2018,74.29000092
09-10-2018,74.95999908
10-10-2018,73.16999817
11-10-2018,70.97000122
12-10-2018,71.33999634
15-10-2018,71.77999878
16-10-2018,71.91999817
17-10-2018,69.75
18-10-2018,68.65000153
19-10-2018,69.12000275
22-10-2018,69.16999817
23-10-2018,66.43000031
24-10-2018,66.81999969
25-10-2018,67.33000183
26-10-2018,67.58999634
29-10-2018,67.04000092
30-10-2018,66.18000031
31-10-2018,65.30999756
01-11-2018,63.68999863
02-11-2018,63.13999939
05-11-2018,63.09999847
06-11-2018,62.20999908
07-11-2018,61.66999817
08-11-2018,60.66999817
09-11-2018,60.18999863
12-11-2018,59.93000031
13-11-2018,55.68999863
14-11-2018,56.25
15-11-2018,56.45999908
16-11-2018,56.45999908
19-11-2018,56.75999832
20-11-2018,53.43000031
21-11-2018,54.63000107
23-11-2018,50.41999817
26-11-2018,51.63000107
27-11-2018,51.56000137
28-11-2018,50.29000092
29-11-2018,51.45000076
30-11-2018,50.93000031
03-12-2018,52.95000076
04-12-2018,53.25
06-12-2018,51.49000168
07-12-2018,52.61000061
10-12-2018,51
11-12-2018,51.65000153
12-12-2018,51.15000153
13-12-2018,52.58000183
14-12-2018,51.20000076
17-12-2018,49.88000107
18-12-2018,46.24000168
19-12-2018,47.20000076
20-12-2018,45.88000107
21-12-2018,45.59000015
24-12-2018,42.52999878
26-12-2018,46.22000122
27-12-2018,44.61000061
28-12-2018,45.33000183
31-12-2018,45.40999985
02-01-2019,46.54000092
03-01-2019,47.09000015
04-01-2019,47.95999908
07-01-2019,48.52000046
08-01-2019,49.77999878
09-01-2019,52.36000061
10-01-2019,52.59000015
11-01-2019,51.59000015
14-01-2019,50.50999832
15-01-2019,52.11000061
16-01-2019,52.31000137
17-01-2019,52.06999969
18-01-2019,53.79999924
22-01-2019,52.56999969
23-01-2019,52.61999893
24-01-2019,53.13000107
25-01-2019,53.68999863
28-01-2019,51.99000168
29-01-2019,53.31000137
30-01-2019,54.22999954
31-01-2019,53.79000092
01-02-2019,55.25999832
04-02-2019,54.56000137
05-02-2019,53.65999985
06-02-2019,54.00999832
07-02-2019,52.63999939
08-02-2019,52.72000122
11-02-2019,52.40999985
12-02-2019,53.09999847
13-02-2019,53.90000153
14-02-2019,54.40999985
15-02-2019,55.59000015
19-02-2019,56.09000015
20-02-2019,56.91999817
21-02-2019,56.95999908
22-02-2019,57.25999832
25-02-2019,55.47999954
26-02-2019,55.5
27-02-2019,56.93999863
28-02-2019,57.22000122
01-03-2019,55.79999924
04-03-2019,56.59000015
05-03-2019,56.56000137
06-03-2019,56.22000122
07-03-2019,56.65999985
08-03-2019,56.06999969
11-03-2019,56.79000092
12-03-2019,56.86999893
13-03-2019,58.25999832
14-03-2019,58.61000061
15-03-2019,58.52000046
18-03-2019,59.09000015
19-03-2019,59.02999878
20-03-2019,59.83000183
21-03-2019,59.97999954
22-03-2019,59.04000092
25-03-2019,58.81999969
26-03-2019,59.93999863
27-03-2019,59.40999985
28-03-2019,59.29999924
29-03-2019,60.13999939
01-04-2019,61.59000015
02-04-2019,62.58000183
03-04-2019,62.45999908
04-04-2019,62.09999847
05-04-2019,63.08000183
08-04-2019,64.40000153
09-04-2019,63.97999954
10-04-2019,64.61000061
11-04-2019,63.58000183
12-04-2019,63.88999939
15-04-2019,63.40000153
16-04-2019,64.05000305
17-04-2019,63.75999832
18-04-2019,64
22-04-2019,65.69999695
23-04-2019,66.30000305
24-04-2019,65.88999939
25-04-2019,65.20999908
26-04-2019,63.29999924
29-04-2019,63.5
30-04-2019,63.90999985
01-05-2019,63.59999847
02-05-2019,61.81000137
03-05-2019,61.93999863
06-05-2019,62.25
07-05-2019,61.40000153
08-05-2019,62.11999893
09-05-2019,61.70000076
10-05-2019,61.65999985
13-05-2019,61.04000092
14-05-2019,61.77999878
15-05-2019,62.02000046
16-05-2019,62.86999893
17-05-2019,62.75999832
20-05-2019,63.09999847
21-05-2019,62.99000168
22-05-2019,61.41999817
23-05-2019,57.90999985
24-05-2019,58.63000107
28-05-2019,59.13999939
29-05-2019,58.81000137
30-05-2019,56.59000015
31-05-2019,53.5
03-06-2019,53.25
04-06-2019,53.47999954
05-06-2019,51.68000031
06-06-2019,52.59000015
07-06-2019,53.99000168
10-06-2019,53.25999832
11-06-2019,53.27000046
12-06-2019,51.13999939
13-06-2019,52.27999878
14-06-2019,52.50999832
17-06-2019,51.93000031
18-06-2019,53.90000153
19-06-2019,53.75999832
20-06-2019,56.65000153
21-06-2019,57.43000031
24-06-2019,57.90000153
25-06-2019,57.83000183
26-06-2019,59.38000107
27-06-2019,59.43000031
28-06-2019,58.47000122
01-07-2019,59.09000015
02-07-2019,56.25
03-07-2019,57.34000015
05-07-2019,57.50999832
08-07-2019,57.65999985
09-07-2019,57.83000183
10-07-2019,60.43000031
11-07-2019,60.20000076
12-07-2019,60.20999908
15-07-2019,59.58000183
16-07-2019,57.61999893
17-07-2019,56.77999878
18-07-2019,55.29999924
19-07-2019,55.63000107
22-07-2019,56.22000122
23-07-2019,56.77000046
24-07-2019,55.88000107
25-07-2019,56.02000046
26-07-2019,56.20000076
29-07-2019,56.86999893
30-07-2019,58.04999924
31-07-2019,58.58000183
01-08-2019,53.95000076
02-08-2019,55.65999985
05-08-2019,54.68999863
06-08-2019,53.63000107
07-08-2019,51.09000015
08-08-2019,52.54000092
09-08-2019,54.5
12-08-2019,54.93000031
13-08-2019,57.09999847
14-08-2019,55.22999954
15-08-2019,54.47000122
16-08-2019,54.86999893
19-08-2019,56.20999908
20-08-2019,56.34000015
21-08-2019,55.68000031
22-08-2019,55.34999847
23-08-2019,54.16999817
26-08-2019,53.63999939
27-08-2019,54.93000031
28-08-2019,55.77999878
29-08-2019,56.70999908
30-08-2019,55.09999847
03-09-2019,53.93999863
04-09-2019,56.25999832
05-09-2019,56.29999924
06-09-2019,56.52000046
09-09-2019,57.84999847
10-09-2019,57.40000153
11-09-2019,55.75
12-09-2019,55.09000015
13-09-2019,54.84999847
16-09-2019,62.90000153
17-09-2019,59.34000015
18-09-2019,58.11000061
19-09-2019,58.13000107
20-09-2019,58.09000015
23-09-2019,58.63999939
24-09-2019,57.29000092
25-09-2019,56.49000168
26-09-2019,56.40999985
27-09-2019,55.90999985
30-09-2019,54.06999969
01-10-2019,53.61999893
02-10-2019,52.63999939
03-10-2019,52.45000076
04-10-2019,52.81000137
07-10-2019,52.75
08-10-2019,52.63000107
09-10-2019,52.59000015
10-10-2019,53.54999924
11-10-2019,54.70000076
14-10-2019,53.59000015
15-10-2019,52.81000137
16-10-2019,53.36000061
17-10-2019,53.93000031
18-10-2019,53.77999878
21-10-2019,53.31000137
22-10-2019,54.15999985
23-10-2019,55.97000122
24-10-2019,56.22999954
25-10-2019,56.65999985
28-10-2019,55.81000137
29-10-2019,55.54000092
30-10-2019,55.06000137
31-10-2019,54.18000031
01-11-2019,56.20000076
04-11-2019,56.54000092
05-11-2019,57.22999954
06-11-2019,56.34999847
07-11-2019,57.15000153
08-11-2019,57.24000168
11-11-2019,56.86000061
12-11-2019,56.79999924
13-11-2019,57.11999893
14-11-2019,56.77000046
15-11-2019,57.72000122
18-11-2019,57.04999924
19-11-2019,55.20999908
20-11-2019,57.11000061
21-11-2019,58.58000183
22-11-2019,57.77000046
25-11-2019,58.00999832
26-11-2019,58.40999985
27-11-2019,58.11000061
29-11-2019,55.16999817
02-12-2019,55.95999908
03-12-2019,56.09999847
04-12-2019,58.43000031
05-12-2019,58.43000031
06-12-2019,59.20000076
09-12-2019,59.02000046
10-12-2019,59.24000168
11-12-2019,58.75999832
12-12-2019,59.18000031
13-12-2019,60.06999969
16-12-2019,60.20999908
17-12-2019,60.93999863
18-12-2019,60.93000031
19-12-2019,61.22000122
20-12-2019,60.43999863
23-12-2019,60.52000046
24-12-2019,61.11000061
26-12-2019,61.68000031
27-12-2019,61.72000122
30-12-2019,61.68000031
31-12-2019,61.06000137
02-01-2020,61.18000031
03-01-2020,63.04999924
06-01-2020,63.27000046
07-01-2020,62.70000076
08-01-2020,59.61000061
09-01-2020,59.56000137
10-01-2020,59.04000092
13-01-2020,58.08000183
14-01-2020,58.22999954
15-01-2020,57.81000137
16-01-2020,58.52000046
17-01-2020,58.54000092
21-01-2020,58.34000015
22-01-2020,56.74000168
23-01-2020,55.59000015
24-01-2020,54.18999863
27-01-2020,53.13999939
28-01-2020,53.47999954
29-01-2020,53.33000183
30-01-2020,52.13999939
31-01-2020,51.56000137
03-02-2020,50.11000061
04-02-2020,49.61000061
05-02-2020,50.75
06-02-2020,50.95000076
07-02-2020,50.31999969
10-02-2020,49.56999969
11-02-2020,49.93999863
12-02-2020,51.16999817
13-02-2020,51.41999817
14-02-2020,52.04999924
18-02-2020,52.04999924
19-02-2020,53.29000092
20-02-2020,53.77999878
21-02-2020,53.38000107
24-02-2020,51.43000031
25-02-2020,49.90000153
26-02-2020,48.72999954
27-02-2020,47.09000015
28-02-2020,44.75999832
02-03-2020,46.75
03-03-2020,47.18000031
04-03-2020,46.77999878
05-03-2020,45.90000153
06-03-2020,41.27999878
09-03-2020,31.12999916
10-03-2020,34.36000061
11-03-2020,32.97999954
12-03-2020,31.5
13-03-2020,31.72999954
16-03-2020,28.70000076
17-03-2020,26.95000076
18-03-2020,20.37000084
19-03-2020,25.21999931
20-03-2020,22.43000031
23-03-2020,23.36000061
24-03-2020,24.01000023
25-03-2020,24.48999977
26-03-2020,22.60000038
27-03-2020,21.51000023
30-03-2020,20.09000015
31-03-2020,20.47999954
01-04-2020,20.30999947
02-04-2020,25.31999969
03-04-2020,28.34000015
06-04-2020,26.07999992
07-04-2020,23.62999916
08-04-2020,25.09000015
09-04-2020,22.76000023
13-04-2020,22.40999985
14-04-2020,20.11000061
15-04-2020,19.87000084
16-04-2020,19.87000084
17-04-2020,18.27000046
20-04-2020,-37.63000107
21-04-2020,10.01000023
22-04-2020,13.77999973
23-04-2020,16.5
24-04-2020,16.94000053
27-04-2020,12.77999973
28-04-2020,12.34000015
29-04-2020,15.06000042
30-04-2020,18.84000015
01-05-2020,19.78000069
04-05-2020,20.38999939
05-05-2020,24.55999947
06-05-2020,23.98999977
07-05-2020,23.54999924
08-05-2020,24.73999977
11-05-2020,24.13999939
12-05-2020,25.78000069
13-05-2020,25.29000092
14-05-2020,27.55999947
15-05-2020,29.43000031
18-05-2020,31.81999969
19-05-2020,32.5
20-05-2020,33.49000168
21-05-2020,33.91999817
22-05-2020,33.25
26-05-2020,34.34999847
27-05-2020,32.81000137
28-05-2020,33.70999908
29-05-2020,35.49000168
01-06-2020,35.43999863
02-06-2020,36.81000137
03-06-2020,37.29000092
04-06-2020,37.40999985
05-06-2020,39.54999924
08-06-2020,38.18999863
09-06-2020,38.93999863
10-06-2020,39.59999847
11-06-2020,36.34000015
12-06-2020,36.25999832
15-06-2020,37.11999893
16-06-2020,38.38000107
17-06-2020,37.95999908
18-06-2020,38.84000015
19-06-2020,39.75
22-06-2020,40.45999908
23-06-2020,40.36999893
24-06-2020,38.00999832
25-06-2020,38.72000122
26-06-2020,38.49000168
29-06-2020,39.70000076
30-06-2020,39.27000046
01-07-2020,39.81999969
02-07-2020,40.65000153
06-07-2020,40.63000107
07-07-2020,40.61999893
08-07-2020,40.90000153
09-07-2020,39.61999893
10-07-2020,40.54999924
13-07-2020,40.09999847
14-07-2020,40.29000092
15-07-2020,41.20000076
16-07-2020,40.75
17-07-2020,40.59000015
20-07-2020,40.81000137
21-07-2020,41.95999908
22-07-2020,41.90000153
23-07-2020,41.06999969
24-07-2020,41.29000092
27-07-2020,41.59999847
28-07-2020,41.04000092
29-07-2020,41.27000046
30-07-2020,39.91999817
31-07-2020,40.27000046
03-08-2020,41.00999832
04-08-2020,41.70000076
05-08-2020,42.18999863
06-08-2020,41.95000076
07-08-2020,41.22000122
10-08-2020,41.93999863
11-08-2020,41.61000061
12-08-2020,42.66999817
13-08-2020,42.24000168
14-08-2020,42.00999832
17-08-2020,42.88999939
18-08-2020,42.88999939
19-08-2020,42.93000031
20-08-2020,42.58000183
21-08-2020,42.34000015
24-08-2020,42.61999893
25-08-2020,43.34999847
26-08-2020,43.38999939
27-08-2020,43.04000092
28-08-2020,42.97000122
31-08-2020,42.61000061
01-09-2020,42.75999832
02-09-2020,41.50999832
03-09-2020,41.36999893
04-09-2020,39.77000046
08-09-2020,36.75999832
09-09-2020,38.04999924
10-09-2020,37.29999924
11-09-2020,37.33000183
14-09-2020,37.25999832
15-09-2020,38.27999878
16-09-2020,40.15999985
17-09-2020,40.97000122
18-09-2020,41.11000061
21-09-2020,39.31000137
22-09-2020,39.59999847
23-09-2020,39.93000031
24-09-2020,40.31000137
25-09-2020,40.25
28-09-2020,40.59999847
29-09-2020,39.29000092
30-09-2020,40.22000122
01-10-2020,38.72000122
02-10-2020,37.04999924
05-10-2020,39.22000122
06-10-2020,40.66999817
07-10-2020,39.95000076
08-10-2020,41.18999863
09-10-2020,40.59999847
12-10-2020,39.43000031
13-10-2020,40.20000076
14-10-2020,41.04000092
15-10-2020,40.95999908
16-10-2020,40.88000107
19-10-2020,40.83000183
20-10-2020,41.45999908
21-10-2020,40.02999878
22-10-2020,40.63999939
23-10-2020,39.84999847
26-10-2020,38.56000137
27-10-2020,39.56999969
28-10-2020,37.38999939
29-10-2020,36.16999817
30-10-2020,35.79000092
02-11-2020,36.81000137
03-11-2020,37.65999985
04-11-2020,39.15000153
05-11-2020,38.79000092
06-11-2020,37.13999939
09-11-2020,40.29000092
10-11-2020,41.36000061
11-11-2020,41.45000076
12-11-2020,41.11999893
13-11-2020,40.13000107
16-11-2020,41.34000015
17-11-2020,41.43000031
18-11-2020,41.81999969
19-11-2020,41.74000168
20-11-2020,42.15000153
23-11-2020,43.06000137
24-11-2020,44.90999985
25-11-2020,45.70999908
27-11-2020,45.52999878
30-11-2020,45.34000015
01-12-2020,44.54999924
02-12-2020,45.27999878
03-12-2020,45.63999939
04-12-2020,46.25999832
07-12-2020,45.75999832
08-12-2020,45.59999847
09-12-2020,45.52000046
10-12-2020,46.77999878
11-12-2020,46.56999969
14-12-2020,46.99000168
15-12-2020,47.61999893
16-12-2020,47.81999969
17-12-2020,48.36000061
18-12-2020,49.09999847
21-12-2020,47.74000168
22-12-2020,47.02000046
23-12-2020,48.11999893
24-12-2020,48.22999954
28-12-2020,47.61999893
29-12-2020,48
30-12-2020,48.40000153
31-12-2020,48.52000046
04-01-2021,47.61999893
05-01-2021,49.93000031
06-01-2021,50.63000107
07-01-2021,50.83000183
08-01-2021,52.24000168
11-01-2021,52.25
12-01-2021,53.20999908
13-01-2021,52.90999985
14-01-2021,53.56999969
15-01-2021,52.36000061
19-01-2021,52.97999954
20-01-2021,53.24000168
21-01-2021,53.13000107
22-01-2021,52.27000046
25-01-2021,52.77000046
26-01-2021,52.61000061
27-01-2021,52.84999847
28-01-2021,52.34000015
29-01-2021,52.20000076
01-02-2021,53.54999924
02-02-2021,54.75999832
03-02-2021,55.68999863
04-02-2021,56.22999954
05-02-2021,56.84999847
08-02-2021,57.97000122
09-02-2021,58.36000061
10-02-2021,58.68000031
11-02-2021,58.24000168
12-02-2021,59.47000122
16-02-2021,60.04999924
17-02-2021,61.13999939
18-02-2021,60.52000046
19-02-2021,59.24000168
22-02-2021,61.49000168
23-02-2021,61.66999817
24-02-2021,63.22000122
25-02-2021,63.52999878
26-02-2021,61.5
01-03-2021,60.63999939
02-03-2021,59.75
03-03-2021,61.27999878
04-03-2021,63.83000183
05-03-2021,66.08999634
08-03-2021,65.05000305
09-03-2021,64.01000214
10-03-2021,64.44000244
11-03-2021,66.01999664
12-03-2021,65.61000061
15-03-2021,65.38999939
16-03-2021,64.80000305
17-03-2021,64.59999847
18-03-2021,60
19-03-2021,61.41999817
22-03-2021,61.54999924
23-03-2021,57.75999832
24-03-2021,61.18000031
25-03-2021,58.56000137
26-03-2021,60.97000122
29-03-2021,61.56000137
30-03-2021,60.54999924
31-03-2021,59.15999985
01-04-2021,61.45000076
05-04-2021,58.65000153
06-04-2021,59.33000183
07-04-2021,59.77000046
08-04-2021,59.59999847
09-04-2021,59.31999969
12-04-2021,59.70000076
13-04-2021,60.18000031
14-04-2021,63.15000153
15-04-2021,63.45999908
16-04-2021,63.13000107
19-04-2021,63.38000107
20-04-2021,62.43999863
21-04-2021,61.34999847
22-04-2021,61.43000031
23-04-2021,62.13999939
26-04-2021,61.90999985
27-04-2021,62.93999863
28-04-2021,63.86000061
29-04-2021,65.01000214
30-04-2021,63.58000183
03-05-2021,64.48999786
04-05-2021,65.69000244
05-05-2021,65.62999725
06-05-2021,64.70999908
07-05-2021,64.90000153
10-05-2021,64.91999817
11-05-2021,65.27999878
12-05-2021,66.08000183
13-05-2021,63.81999969
14-05-2021,65.37000275
17-05-2021,66.26999664
18-05-2021,65.48999786
19-05-2021,63.36000061
20-05-2021,62.04999924
21-05-2021,63.58000183
24-05-2021,66.05000305
25-05-2021,66.06999969
26-05-2021,66.20999908
27-05-2021,66.84999847
28-05-2021,66.31999969
01-06-2021,67.72000122
02-06-2021,68.83000183
03-06-2021,68.80999756
04-06-2021,69.62000275
07-06-2021,69.23000336
08-06-2021,70.05000305
09-06-2021,69.95999908
10-06-2021,70.29000092
11-06-2021,70.91000366
14-06-2021,70.87999725
15-06-2021,72.12000275
16-06-2021,72.15000153
17-06-2021,71.04000092
18-06-2021,71.63999939
21-06-2021,73.66000366
22-06-2021,73.05999756
23-06-2021,73.08000183
24-06-2021,73.30000305
25-06-2021,74.05000305
28-06-2021,72.91000366
29-06-2021,72.98000336
30-06-2021,73.47000122
01-07-2021,75.23000336
02-07-2021,75.16000366
06-07-2021,73.37000275
07-07-2021,72.19999695
08-07-2021,72.94000244
09-07-2021,74.55999756
12-07-2021,74.09999847
13-07-2021,75.25
14-07-2021,73.12999725
15-07-2021,71.65000153
16-07-2021,71.80999756
19-07-2021,66.41999817
20-07-2021,67.41999817
21-07-2021,70.30000305
22-07-2021,71.91000366
23-07-2021,72.06999969
26-07-2021,71.91000366
27-07-2021,71.65000153
28-07-2021,72.38999939
29-07-2021,73.62000275
30-07-2021,73.94999695
02-08-2021,71.26000214
03-08-2021,70.55999756
04-08-2021,68.15000153
05-08-2021,69.08999634
06-08-2021,68.27999878
09-08-2021,66.48000336
10-08-2021,68.29000092
11-08-2021,69.25
12-08-2021,69.08999634
13-08-2021,68.44000244
16-08-2021,67.29000092
17-08-2021,66.58999634
18-08-2021,65.45999908
19-08-2021,63.68999863
20-08-2021,62.31999969
23-08-2021,65.63999939
24-08-2021,67.54000092
25-08-2021,68.36000061
26-08-2021,67.41999817
27-08-2021,68.73999786
30-08-2021,69.20999908
31-08-2021,68.5
01-09-2021,68.58999634
02-09-2021,69.98999786
03-09-2021,69.29000092
07-09-2021,68.34999847
08-09-2021,69.30000305
09-09-2021,68.13999939
10-09-2021,69.72000122
13-09-2021,70.44999695
14-09-2021,70.45999908
15-09-2021,72.61000061
16-09-2021,72.61000061
17-09-2021,71.97000122
20-09-2021,70.29000092
21-09-2021,70.55999756
22-09-2021,72.23000336
23-09-2021,73.30000305
24-09-2021,73.98000336
27-09-2021,75.44999695
28-09-2021,75.29000092
29-09-2021,74.83000183
30-09-2021,75.02999878
01-10-2021,75.87999725
04-10-2021,77.62000275
05-10-2021,78.93000031
06-10-2021,77.43000031
07-10-2021,78.30000305
08-10-2021,79.34999847
11-10-2021,80.51999664
12-10-2021,80.63999939
13-10-2021,80.44000244
14-10-2021,81.30999756
15-10-2021,82.27999878
18-10-2021,82.44000244
19-10-2021,82.95999908
20-10-2021,83.87000275
21-10-2021,82.5
22-10-2021,83.76000214
25-10-2021,83.76000214
26-10-2021,84.65000153
27-10-2021,82.66000366
28-10-2021,82.80999756
29-10-2021,83.56999969
01-11-2021,84.05000305
02-11-2021,83.91000366
03-11-2021,80.86000061
04-11-2021,78.80999756
05-11-2021,81.26999664
08-11-2021,81.93000031
09-11-2021,84.15000153
10-11-2021,81.33999634
11-11-2021,81.58999634
12-11-2021,80.79000092
15-11-2021,80.87999725
16-11-2021,80.76000214
17-11-2021,78.36000061
18-11-2021,79.01000214
19-11-2021,76.09999847
22-11-2021,76.75
23-11-2021,78.5
24-11-2021,78.38999939
26-11-2021,68.15000153
